0,24507.714,32137.2,245.8087607864564,322.488102331628
1,19057.140000000003,19108.8,191.02828363740946,191.54748796435456
2,19008.0,19008.0,190.53440634174186,190.53440634174186
3,19117.514000000003,19234.8,191.63506726082315,192.81383994082807
4,19044.914,19083.6,190.90540728868893,191.29421756218161
5,19056.608,19108.8,191.0229368177317,191.54748796435456
6,19044.842,19083.6,190.90468365895492,191.29421756218161
7,19032.564000000002,19058.4,190.78128468820634,191.0409471576947
8,19057.160000000003,19108.8,191.028484645668,191.54748796435456
9,19044.874,19083.6,190.90500527217006,191.29421756218161
10,19044.841999999997,19083.6,190.90468365895492,191.29421756218161
11,19057.128,19108.8,191.0281630324543,191.54748796435456
12,19044.329999999998,19083.6,190.8995378475127,191.29421756218161
13,19092.45,19184.4,191.38316371558886,192.30729915708068
14,19063.489999999998,19108.8,191.0921037594228,191.54748796435456
15,19105.239999999998,19209.6,191.5117084949812,192.56056955008867
16,19081.184,19159.2,191.26993576477253,192.05402876179497
17,19032.076,19058.4,190.7763800866535,191.0409471576947
18,19068.898,19134.0,191.14645639235363,191.80075836422262
19,19056.616,19108.8,191.02301722103513,191.54748796435456
20,19032.564000000002,19058.4,190.78128468820634,191.0409471576947
21,19105.744,19209.6,191.51677390300765,192.56056955008867
22,19032.56,19058.4,190.78124448655427,191.0409471576947
23,19068.942,19134.0,191.1468986105205,191.80075836422262
24,19080.156,19159.2,191.2596039403718,192.05402876179497
25,19056.632,19108.8,191.023178027642,191.54748796435456
26,19105.219999999998,19209.6,191.51150748672617,192.56056955008867
27,19080.68,19159.2,191.26487035670104,192.05402876179497
28,19129.304,19260.0,191.75356162638977,193.06711032930775
29,19044.838,19083.6,190.90464345730305,191.29421756218161
30,19044.842,19083.6,190.90468365895492,191.29421756218161
31,19091.986,19184.4,191.37850032405007,192.30729915708068
32,19032.052000000003,19058.4,190.77613887674107,191.0409471576947
33,19093.308,19184.4,191.39178696976842,192.30729915708068
34,19099.458,19184.4,191.45359700838975,192.30729915708068
35,19057.120000000003,19108.8,191.0280826291509,191.54748796435456
36,19096.246000000003,19184.4,191.42131508254488,192.30729915708068
37,19080.16,19159.2,191.25964414202315,192.05402876179497
38,19081.188000000002,19159.2,191.26997596642389,192.05402876179497
39,19044.838,19083.6,190.90464345730305,191.29421756218161
40,19020.31,19033.2,190.65812692681743,190.78767675088451
41,19080.72,19159.2,191.26527237321469,192.05402876179497
42,19081.2,19159.2,191.27009657137793,192.05402876179497
43,19068.886,19134.0,191.146335787399,191.80075836422262
44,19069.406000000003,19134.0,191.1515620020983,191.80075836422262
45,19057.132,19108.8,191.02820323410603,191.54748796435456
46,19044.841999999997,19083.6,190.90468365895492,191.29421756218161
47,19104.724000000002,19209.6,191.50652248200086,192.56056955008867
48,19081.176,19159.2,191.26985536146978,192.05402876179497
49,19081.68,19159.2,191.27492076954033,192.05402876179497
50,19057.278,19108.8,191.0296705943933,191.54748796435456
51,19081.38,19159.2,191.27190564568897,192.05402876179497
52,19020.278,19033.2,190.65780531359943,190.78767675088451
53,19032.556,19058.4,190.78120428490217,191.0409471576947
54,19067.922,19134.0,191.13664718937693,191.80075836422262
55,19008.0,19008.0,190.53440634174186,190.53440634174186
56,19081.172,19159.2,191.26981515981842,192.05402876179497
57,19044.338,19083.6,190.8996182508165,191.29421756218161
58,19103.232,19209.6,191.49152726616836,192.56056955008867
59,19069.397999999997,19134.0,191.1514815987952,191.80075836422262
60,19091.938000000002,19184.4,191.37801790423566,192.30729915708068
61,19069.43,19134.0,191.15180321200745,191.80075836422262
62,19032.564000000002,19058.4,190.78128468820634,191.0409471576947
63,19032.052,19058.4,190.77613887674102,191.0409471576947
64,19093.466,19184.4,191.39337493499,192.30729915708068
65,19044.842,19083.6,190.90468365895492,191.29421756218161
66,19092.45,19184.4,191.38316371558886,192.30729915708068
67,19020.282,19033.2,190.65784551525167,190.78767675088451
68,19104.724,19209.6,191.5065224820008,192.56056955008867
69,19081.376,19159.2,191.2718654440376,192.05402876179497
70,19115.994,19234.8,191.61979063350392,192.81383994082807
71,19020.278,19033.2,190.65780531359943,190.78767675088451
72,19068.886,19134.0,191.146335787399,191.80075836422262
73,19020.278,19033.2,190.65780531359943,190.78767675088451
74,19090.926,19184.4,191.36784688648007,192.30729915708068
75,19117.510000000002,19234.8,191.63502705917233,192.81383994082807
76,19104.239999999998,19209.6,191.5016580822276,192.56056955008867
77,19044.842,19083.6,190.90468365895492,191.29421756218161
78,19044.846,19083.6,190.90472386060685,191.29421756218161
79,19081.18,19159.2,191.26989556312117,192.05402876179497
80,19068.890000000003,19134.0,191.14637598905057,191.80075836422262
81,19044.834,19083.6,190.90460325565115,191.29421756218161
82,19068.894,19134.0,191.14641619070207,191.80075836422262
83,19093.458000000002,19184.4,191.39329453168767,192.30729915708068
84,19080.667999999998,19159.2,191.26474975174693,192.05402876179497
85,19093.458000000002,19184.4,191.39329453168767,192.30729915708068
86,19081.167999999998,19159.2,191.26977495816706,192.05402876179497
87,19068.902,19134.0,191.14649659400513,191.80075836422262
88,19032.56,19058.4,190.78124448655427,191.0409471576947
89,19020.282,19033.2,190.65784551525167,190.78767675088451
90,19056.628,19108.8,191.0231378259903,191.54748796435456
91,19117.51,19234.8,191.63502705917227,192.81383994082807
92,19044.834,19083.6,190.90460325565115,191.29421756218161
93,19044.338,19083.6,190.8996182508165,191.29421756218161
94,19069.398,19134.0,191.15148159879521,191.80075836422262
95,19069.422,19134.0,191.1517228087044,191.80075836422262
96,19067.89,19134.0,191.13632557616455,191.80075836422262
