0,25578.194,31185.2,256.56751113077826,312.9201303589119
1,22679.978000000003,27028.0,227.43928133679634,271.1386361255068
2,20674.718,22714.6,207.2856060675227,227.78724637723073
3,20410.81,21758.2,204.63322297481562,218.17504029118595
4,21324.35,22410.6,213.81467192773664,224.7319238829259
5,21863.884,23069.4,219.23720725966143,231.35312908926463
6,22146.239999999998,23412.6,222.07499919266968,234.8024268884955
7,22346.010000000002,23477.2,224.08276833044607,235.45168279996076
8,22451.782,23606.4,225.14581958885168,236.75019459849287
9,22643.786,23851.8,227.0755371614281,239.2165628957083
10,22815.844,24080.0,228.80478932799437,241.51006420253196
11,23193.431999999997,24291.6,232.5997005171526,243.6367287830823
12,23200.482,24464.0,232.6705558484369,245.3694176361657
13,23283.038,24456.6,233.5002767955109,245.2950446818169
14,23355.738,24490.2,234.23094097398834,245.63273809539808
15,23362.048000000003,24470.4,234.29435900603949,245.43374019120196
16,23444.182,24523.0,235.11983865725696,245.96239118773397
17,23526.248,24749.6,235.9446348679711,248.2398115866302
18,23690.977999999996,24860.4,237.6002373898764,249.35339575742213
19,23847.788,25239.0,239.17624068957682,253.15847653678168
20,24070.962,25502.4,241.41922868808084,255.80575130360148
21,24146.917999999998,25415.2,242.1826168595963,254.9293566318467
22,24217.782,25517.8,242.8948283856978,255.9605274256169
23,24251.514000000003,25460.6,243.23384846607138,255.38564468487868
24,24363.519999999997,25642.0,244.35955351278918,257.20878678614383
25,24415.498000000003,25725.2,244.88195317068036,258.0449798391785
26,24558.71,25930.2,246.3212909395189,260.10531123630165
27,24794.15,26063.2,248.68755684908254,261.442014012494
28,25009.554000000004,26065.2,250.8524528863181,261.4621148059273
29,25109.062,26252.2,251.8525479142376,263.34153896689855
30,25207.726000000002,26304.6,252.84416039043307,263.86817973902777
31,25307.856000000003,26382.2,253.8505067345096,264.6480904938107
32,25369.448,26446.8,254.4695308356336,265.2973460900509
33,25489.464,26536.6,255.6757393608292,266.1998716617408
34,25588.963999999996,26617.0,256.6757539110141,267.00792350063546
35,25607.052000000007,26755.6,256.8575454991913,268.400908366796
36,25660.302000000003,26779.2,257.39272915790366,268.63809770655007
37,25609.557999999997,26759.6,256.88273179503756,268.4411099498568
38,25645.192000000003,26617.4,257.240867654427,267.01194365901625
39,25654.587999999996,26693.0,257.33530118766805,267.771753589138
40,25607.412000000004,26631.2,256.8611636422504,267.1506391230206
41,25579.322,26637.4,256.57884797907855,267.2129515777802
42,25601.64,26652.2,256.80315274851233,267.36169743732114
43,25621.604,26587.0,257.0037988818033,266.70641162146813
44,25620.553999999996,26636.2,256.9932459645693,267.20089110266946
45,25659.381999999998,26785.6,257.38348279238073,268.70242023923834
46,25697.598000000005,26638.4,257.7675687748194,267.22300197370436
47,25694.752,26740.6,257.73896534423653,268.2501524301298
48,25703.042,26751.2,257.82228313743246,268.3566866254047
49,25720.888000000003,26885.4,258.00164252639473,269.70544972640283
50,25734.112,26788.0,258.1345489790559,268.7265411889826
51,25848.964,27122.4,259.2888571881736,272.0873934468984
52,25948.55,27025.6,260.2897360193448,271.11451517650977
53,25999.77,27120.6,260.8045173457885,272.06930273536756
54,25982.294,26841.4,260.6288766109358,269.2632323188368
55,26056.305999999997,26996.8,261.37272657748565,270.82506378796916
56,26135.019999999997,27108.2,262.1638335011143,271.9446778335994
57,26209.958000000002,27218.8,262.91699011875875,273.05625154735225
58,26280.204000000005,27239.6,263.62299026857096,273.2652997666657
59,26366.924,27428.4,264.4945606402147,275.16281434816005
60,26530.757999999994,27422.2,266.14115724793305,275.1005018996777
61,26646.015999999996,27635.2,267.2995457890188,277.2412359901271
62,26742.591999999997,27692.8,268.27017281853614,277.82013872069797
63,26810.942,27729.2,268.957117367364,278.1859730831194
64,26883.219999999994,27754.2,269.6835398639964,278.43723294651005
65,26978.291999999998,27812.6,270.6390510686881,279.0241759845164
66,27013.372000000003,27811.6,270.9916189412551,279.01412559006377
67,27050.444,27865.8,271.36420719985466,279.5588569677071
68,27096.771999999997,27972.8,271.829821915894,280.63424916075405
69,27171.998,28021.8,272.5858729511228,281.1267184783834
70,27193.104000000003,27957.0,272.7979965925903,280.47545293121414
71,27232.909999999996,28030.6,273.19806262310897,281.21516194737956
72,27235.118000000006,28127.6,273.2202538956075,282.1900501793109
73,27244.745999999996,27990.2,273.3170191000719,280.80912602080025
74,27265.086,28018.0,273.5214441369584,281.0885269803803
75,27324.644,28143.2,274.1200255669805,282.3468363269516
76,27346.498000000003,28091.0,274.33966689989967,281.82220575491505
77,27317.788,28115.8,274.0511200585538,282.071455528989
78,27344.852000000003,28107.8,274.32312394970586,281.9910523761384
79,27405.392,28234.8,274.9315748616838,283.26745241908753
80,27398.654,28240.8,274.86385530054395,283.32775478287164
81,27421.506,28097.0,275.09352692560265,281.8825081196745
82,27383.688000000002,28187.6,274.71344108959664,282.7930738225747
83,27447.642000000003,28248.8,275.3562040468442,283.408157934521
84,27538.541999999998,28250.0,276.26978493724044,283.4202184072622
85,27628.795999999995,28411.8,277.17687326268464,285.04637213384535
86,27682.82,28384.4,277.7198357825942,284.7709913441169
87,27667.621999999996,28385.6,277.56708988524196,284.78305181667713
